timestamp,pod_name,cpu(m),memory(Mi),node
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:26,cpu-loader,292m,0Mi,minikube
2026-04-03 14:59:26,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:59:26,light-loader,4m,0Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:34,cpu-loader,292m,0Mi,minikube
2026-04-03 14:59:34,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:59:34,light-loader,4m,0Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:34,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:43,cpu-loader,292m,0Mi,minikube
2026-04-03 14:59:43,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:59:43,light-loader,4m,0Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:43,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:52,cpu-loader,288m,0Mi,minikube
2026-04-03 14:59:52,cpu-loader-2,576m,0Mi,minikube
2026-04-03 14:59:52,light-loader,4m,0Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:52,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:00,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:00,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:00,light-loader,4m,0Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:00,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:08,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:08,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:08,light-loader,4m,0Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:08,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:17,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:17,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:17,light-loader,4m,0Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:17,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:26,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:26,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:26,light-loader,4m,0Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:34,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:34,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:34,light-loader,4m,0Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:34,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:42,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:42,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:42,light-loader,4m,0Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:42,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:00:52,cpu-loader,288m,0Mi,minikube
2026-04-03 15:00:52,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:00:52,light-loader,4m,0Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:00:52,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:01,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:01,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:01,light-loader,4m,0Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:01,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:09,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:09,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:09,light-loader,4m,0Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:09,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:17,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:17,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:17,light-loader,4m,0Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:17,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:27,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:27,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:27,light-loader,4m,0Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:27,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:35,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:35,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:35,light-loader,4m,0Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:35,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:43,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:43,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:43,light-loader,4m,0Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:43,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:01:53,cpu-loader,289m,0Mi,minikube
2026-04-03 15:01:53,cpu-loader-2,576m,0Mi,minikube
2026-04-03 15:01:53,light-loader,4m,0Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:01:53,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:01,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:01,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:01,light-loader,3m,0Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:01,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:10,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:10,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:10,light-loader,3m,0Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:10,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:18,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:18,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:18,light-loader,3m,0Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:28,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:28,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:28,light-loader,3m,0Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:28,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:36,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:36,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:36,light-loader,3m,0Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:36,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:45,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:45,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:45,light-loader,3m,0Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:45,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:02:53,cpu-loader,289m,0Mi,minikube
2026-04-03 15:02:53,cpu-loader-2,578m,0Mi,minikube
2026-04-03 15:02:53,light-loader,3m,0Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:02:53,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:03,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:03,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:03,light-loader,4m,0Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:03,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:11,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:11,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:11,light-loader,4m,0Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:11,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:19,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:19,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:19,light-loader,4m,0Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:19,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:28,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:28,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:28,light-loader,4m,0Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:28,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:37,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:37,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:37,light-loader,4m,0Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:37,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:45,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:45,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:45,light-loader,4m,0Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:45,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:03:54,cpu-loader,294m,0Mi,minikube
2026-04-03 15:03:54,cpu-loader-2,587m,0Mi,minikube
2026-04-03 15:03:54,light-loader,4m,0Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:03:54,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:04:02,cpu-loader,288m,0Mi,minikube
2026-04-03 15:04:02,cpu-loader-2,574m,0Mi,minikube
2026-04-03 15:04:02,light-loader,4m,0Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:04:02,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:04:12,cpu-loader,288m,0Mi,minikube
2026-04-03 15:04:12,cpu-loader-2,574m,0Mi,minikube
2026-04-03 15:04:12,light-loader,4m,0Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:04:12,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:04:20,cpu-loader,288m,0Mi,minikube
2026-04-03 15:04:20,cpu-loader-2,574m,0Mi,minikube
2026-04-03 15:04:20,light-loader,4m,0Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:04:20,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:04:28,cpu-loader,288m,0Mi,minikube
2026-04-03 15:04:28,cpu-loader-2,574m,0Mi,minikube
2026-04-03 15:04:28,light-loader,4m,0Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 15:04:28,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 15:04:36,cpu-loader,288m,0Mi,minikube
2026-04-03 15:04:36,cpu-loader-2,574m,0Mi,minikube
2026-04-03 15:04:36,light-loader,4m,0Mi,minikube
2026-04-03 15:04:36,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 15:04:36,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
