2026-04-22 05:57:22.535096,ml-pod-1776708980,241m,0Mi,35h
2026-04-22 05:57:22.535100,ml-pod-1776709365,237m,0Mi,35h
2026-04-22 05:57:22.535105,ml-pod-1776709635,236m,0Mi,35h
2026-04-22 05:57:22.535111,ml-pod-1776709823,239m,0Mi,35h
2026-04-22 05:57:22.535115,ml-pod-1776709890,238m,1Mi,35h
2026-04-22 05:57:22.535120,ml-pod-1776710501,237m,0Mi,35h
2026-04-22 05:57:22.535125,ml-pod-1776710648,236m,0Mi,35h
2026-04-22 05:57:22.535130,ml-pod-1776710926,238m,0Mi,35h
2026-04-22 05:57:22.535135,ml-pod-1776710980,232m,0Mi,35h
2026-04-22 05:57:28.913369,cpu-loader-2-deployment-b5f7754c6-fkcnh,1396m,228Mi,35h
2026-04-22 05:57:28.913405,cpu-loader-2-deployment-b5f7754c6-lqpht,1398m,259Mi,35h
2026-04-22 05:57:28.913418,cpu-loader-2-deployment-b5f7754c6-mgcgg,1303m,79Mi,35h
2026-04-22 05:57:28.913426,cpu-loader-2-deployment-b5f7754c6-mmcfh,648m,0Mi,35h
2026-04-22 05:57:28.913432,cpu-loader-2-deployment-b5f7754c6-zmb9v,235m,1Mi,35h
2026-04-22 05:57:28.913439,cpu-loader-deployment-6df58f49b6-r46b4,230m,0Mi,35h
2026-04-22 05:57:28.913445,ml-pod-1776708350,232m,0Mi,35h
2026-04-22 05:57:28.913451,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:57:28.913456,ml-pod-1776708980,241m,0Mi,35h
2026-04-22 05:57:28.913464,ml-pod-1776709365,237m,0Mi,35h
2026-04-22 05:57:28.913473,ml-pod-1776709635,236m,0Mi,35h
2026-04-22 05:57:28.913483,ml-pod-1776709823,239m,0Mi,35h
2026-04-22 05:57:28.913492,ml-pod-1776709890,238m,1Mi,35h
2026-04-22 05:57:28.913499,ml-pod-1776710501,237m,0Mi,35h
2026-04-22 05:57:28.913507,ml-pod-1776710648,236m,0Mi,35h
2026-04-22 05:57:28.913515,ml-pod-1776710926,238m,0Mi,35h
2026-04-22 05:57:28.913524,ml-pod-1776710980,232m,0Mi,35h
2026-04-22 05:57:35.530556,cpu-loader-2-deployment-b5f7754c6-fkcnh,1396m,228Mi,35h
2026-04-22 05:57:35.530593,cpu-loader-2-deployment-b5f7754c6-lqpht,1398m,259Mi,35h
2026-04-22 05:57:35.530606,cpu-loader-2-deployment-b5f7754c6-mgcgg,1303m,79Mi,35h
2026-04-22 05:57:35.530617,cpu-loader-2-deployment-b5f7754c6-mmcfh,648m,0Mi,35h
2026-04-22 05:57:35.530628,cpu-loader-2-deployment-b5f7754c6-zmb9v,235m,1Mi,35h
2026-04-22 05:57:35.530639,cpu-loader-deployment-6df58f49b6-r46b4,230m,0Mi,35h
2026-04-22 05:57:35.530651,ml-pod-1776708350,232m,0Mi,35h
2026-04-22 05:57:35.530661,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:57:35.530670,ml-pod-1776708980,241m,0Mi,35h
2026-04-22 05:57:35.530679,ml-pod-1776709365,237m,0Mi,35h
2026-04-22 05:57:35.530687,ml-pod-1776709635,236m,0Mi,35h
2026-04-22 05:57:35.530695,ml-pod-1776709823,239m,0Mi,35h
2026-04-22 05:57:35.530704,ml-pod-1776709890,238m,1Mi,35h
2026-04-22 05:57:35.530712,ml-pod-1776710501,237m,0Mi,35h
2026-04-22 05:57:35.530721,ml-pod-1776710648,236m,0Mi,35h
2026-04-22 05:57:35.530730,ml-pod-1776710926,238m,0Mi,35h
2026-04-22 05:57:35.530739,ml-pod-1776710980,232m,0Mi,35h
2026-04-22 05:57:41.926735,cpu-loader-2-deployment-b5f7754c6-fkcnh,1396m,228Mi,35h
2026-04-22 05:57:41.926873,cpu-loader-2-deployment-b5f7754c6-lqpht,1398m,259Mi,35h
2026-04-22 05:57:41.927061,cpu-loader-2-deployment-b5f7754c6-mgcgg,1303m,79Mi,35h
2026-04-22 05:57:41.927077,cpu-loader-2-deployment-b5f7754c6-mmcfh,648m,0Mi,35h
2026-04-22 05:57:41.927090,cpu-loader-2-deployment-b5f7754c6-zmb9v,235m,1Mi,35h
2026-04-22 05:57:41.927101,cpu-loader-deployment-6df58f49b6-r46b4,230m,0Mi,35h
2026-04-22 05:57:41.927112,ml-pod-1776708350,232m,0Mi,35h
2026-04-22 05:57:41.927122,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:57:41.927131,ml-pod-1776708980,241m,0Mi,35h
2026-04-22 05:57:41.927141,ml-pod-1776709365,237m,0Mi,35h
2026-04-22 05:57:41.927150,ml-pod-1776709635,236m,0Mi,35h
2026-04-22 05:57:41.927160,ml-pod-1776709823,239m,0Mi,35h
2026-04-22 05:57:41.927169,ml-pod-1776709890,238m,1Mi,35h
2026-04-22 05:57:41.927178,ml-pod-1776710501,237m,0Mi,35h
2026-04-22 05:57:41.927187,ml-pod-1776710648,236m,0Mi,35h
2026-04-22 05:57:41.927197,ml-pod-1776710926,238m,0Mi,35h
2026-04-22 05:57:41.927206,ml-pod-1776710980,232m,0Mi,35h
2026-04-22 05:57:51.280264,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:57:51.280302,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:57:51.280315,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:57:51.280326,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:57:51.280337,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:57:51.280349,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:57:51.280360,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:57:51.280370,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:57:51.280380,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:57:51.280390,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:57:51.280400,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:57:51.280410,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:57:51.280420,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:57:51.280429,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:57:51.280439,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:57:51.280448,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:57:51.280457,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:57:51.280468,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:57:51.280478,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:57:57.652463,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:57:57.652504,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:57:57.652520,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:57:57.652532,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:57:57.652544,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:57:57.652556,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:57:57.652570,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:57:57.652581,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:57:57.652591,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:57:57.652600,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:57:57.652610,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:57:57.652620,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:57:57.652629,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:57:57.652638,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:57:57.652648,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:57:57.652657,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:57:57.652666,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:57:57.652675,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:57:57.652686,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:05.158862,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:05.158901,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:05.158912,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:05.158921,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:05.158930,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:05.158940,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:05.158950,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:05.158960,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:05.158969,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:05.158978,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:05.158986,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:05.158997,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:05.159004,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:05.159012,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:05.159021,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:05.159029,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:05.159037,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:05.159046,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:05.159054,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:11.587062,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:11.587107,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:11.587123,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:11.587135,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:11.587149,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:11.587162,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:11.587174,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:11.587185,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:11.587195,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:11.587205,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:11.587215,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:11.587224,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:11.587234,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:11.587244,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:11.587253,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:11.587263,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:11.587272,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:11.587282,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:11.587292,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:18.104969,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:18.105008,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:18.105021,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:18.105032,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:18.105041,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:18.105050,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:18.105059,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:18.105068,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:18.105077,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:18.105085,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:18.105094,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:18.105102,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:18.105109,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:18.105118,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:18.105125,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:18.105133,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:18.105141,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:18.105149,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:18.105157,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:27.790925,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:27.790966,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:27.790979,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:27.790989,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:27.790998,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:27.791008,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:27.791017,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:27.791027,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:27.791035,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:27.791044,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:27.791053,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:27.791061,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:27.791273,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:27.791288,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:27.791294,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:27.791299,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:27.791304,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:27.791309,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:27.791314,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:35.210355,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:35.210392,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:35.210405,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:35.210416,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:35.210426,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:35.210437,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:35.210448,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:35.210458,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:35.210468,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:35.210477,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:35.210486,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:35.210494,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:35.210503,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:35.210512,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:35.210519,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:35.210529,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:35.210538,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:35.210548,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:35.210557,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:41.623273,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:41.623309,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:41.623321,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:41.623332,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:41.623343,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:41.623354,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:41.623366,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:41.623376,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:41.623386,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:41.623395,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:41.623405,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:41.623414,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:41.623423,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:41.623432,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:41.623442,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:41.623451,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:41.623460,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:41.623469,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:41.623479,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:48.210651,cpu-loader-2-deployment-b5f7754c6-fkcnh,1443m,289Mi,35h
2026-04-22 05:58:48.210678,cpu-loader-2-deployment-b5f7754c6-lqpht,1415m,66Mi,35h
2026-04-22 05:58:48.210687,cpu-loader-2-deployment-b5f7754c6-mgcgg,1443m,304Mi,35h
2026-04-22 05:58:48.210692,cpu-loader-2-deployment-b5f7754c6-mmcfh,1443m,154Mi,35h
2026-04-22 05:58:48.210698,cpu-loader-2-deployment-b5f7754c6-zmb9v,1443m,174Mi,35h
2026-04-22 05:58:48.210704,cpu-loader-deployment-6df58f49b6-r46b4,668m,0Mi,35h
2026-04-22 05:58:48.210710,ml-pod-1776708350,241m,1Mi,35h
2026-04-22 05:58:48.210716,ml-pod-1776708681,238m,0Mi,35h
2026-04-22 05:58:48.210721,ml-pod-1776708980,242m,0Mi,35h
2026-04-22 05:58:48.210726,ml-pod-1776709365,245m,0Mi,35h
2026-04-22 05:58:48.210731,ml-pod-1776709635,245m,0Mi,35h
2026-04-22 05:58:48.210736,ml-pod-1776709823,243m,0Mi,35h
2026-04-22 05:58:48.210741,ml-pod-1776709890,241m,0Mi,35h
2026-04-22 05:58:48.210745,ml-pod-1776710501,247m,0Mi,35h
2026-04-22 05:58:48.210750,ml-pod-1776710648,243m,1Mi,35h
2026-04-22 05:58:48.210755,ml-pod-1776710926,243m,0Mi,35h
2026-04-22 05:58:48.210760,ml-pod-1776710980,240m,0Mi,35h
2026-04-22 05:58:48.210764,ml-pod-1776711119,245m,0Mi,35h
2026-04-22 05:58:48.210769,ml-pod-1776711224,236m,0Mi,35h
2026-04-22 05:58:54.864537,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:58:54.864564,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:58:54.864572,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
2026-04-22 05:58:54.864579,cpu-loader-2-deployment-b5f7754c6-mmcfh,1375m,233Mi,35h
2026-04-22 05:58:54.864585,cpu-loader-2-deployment-b5f7754c6-zmb9v,640m,0Mi,35h
2026-04-22 05:58:54.864591,cpu-loader-deployment-6df58f49b6-r46b4,233m,1Mi,35h
2026-04-22 05:58:54.864598,ml-pod-1776708350,231m,0Mi,35h
2026-04-22 05:58:54.864603,ml-pod-1776708681,232m,0Mi,35h
2026-04-22 05:58:54.864608,ml-pod-1776708980,231m,0Mi,35h
2026-04-22 05:58:54.864613,ml-pod-1776709365,230m,0Mi,35h
2026-04-22 05:58:54.864617,ml-pod-1776709635,230m,0Mi,35h
2026-04-22 05:58:54.864626,ml-pod-1776709823,231m,0Mi,35h
2026-04-22 05:58:54.864636,ml-pod-1776709890,233m,0Mi,35h
2026-04-22 05:58:54.864644,ml-pod-1776710501,232m,1Mi,35h
2026-04-22 05:58:54.864652,ml-pod-1776710648,233m,0Mi,35h
2026-04-22 05:58:54.864659,ml-pod-1776710926,233m,0Mi,35h
2026-04-22 05:58:54.864666,ml-pod-1776710980,234m,0Mi,35h
2026-04-22 05:58:54.864674,ml-pod-1776711119,233m,0Mi,35h
2026-04-22 05:59:04.605874,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:59:04.605910,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:59:04.605923,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
2026-04-22 05:59:04.605935,cpu-loader-2-deployment-b5f7754c6-mmcfh,1375m,233Mi,35h
2026-04-22 05:59:04.605948,cpu-loader-2-deployment-b5f7754c6-zmb9v,640m,0Mi,35h
2026-04-22 05:59:04.605960,cpu-loader-deployment-6df58f49b6-r46b4,233m,1Mi,35h
2026-04-22 05:59:04.605972,ml-pod-1776708350,231m,0Mi,35h
2026-04-22 05:59:04.605983,ml-pod-1776708681,232m,0Mi,35h
2026-04-22 05:59:04.605993,ml-pod-1776708980,231m,0Mi,35h
2026-04-22 05:59:04.606003,ml-pod-1776709365,230m,0Mi,35h
2026-04-22 05:59:04.606014,ml-pod-1776709635,230m,0Mi,35h
2026-04-22 05:59:04.606024,ml-pod-1776709823,231m,0Mi,35h
2026-04-22 05:59:04.606034,ml-pod-1776709890,233m,0Mi,35h
2026-04-22 05:59:04.606044,ml-pod-1776710501,232m,1Mi,35h
2026-04-22 05:59:04.606054,ml-pod-1776710648,233m,0Mi,35h
2026-04-22 05:59:04.606064,ml-pod-1776710926,233m,0Mi,35h
2026-04-22 05:59:04.606074,ml-pod-1776710980,234m,0Mi,35h
2026-04-22 05:59:04.606084,ml-pod-1776711119,233m,0Mi,35h
2026-04-22 05:59:11.013663,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:59:11.013705,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:59:11.013719,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
2026-04-22 05:59:11.013730,cpu-loader-2-deployment-b5f7754c6-mmcfh,1375m,233Mi,35h
2026-04-22 05:59:11.013741,cpu-loader-2-deployment-b5f7754c6-zmb9v,640m,0Mi,35h
2026-04-22 05:59:11.013753,cpu-loader-deployment-6df58f49b6-r46b4,233m,1Mi,35h
2026-04-22 05:59:11.013765,ml-pod-1776708350,231m,0Mi,35h
2026-04-22 05:59:11.013793,ml-pod-1776708681,232m,0Mi,35h
2026-04-22 05:59:11.013804,ml-pod-1776708980,231m,0Mi,35h
2026-04-22 05:59:11.013814,ml-pod-1776709365,230m,0Mi,35h
2026-04-22 05:59:11.013824,ml-pod-1776709635,230m,0Mi,35h
2026-04-22 05:59:11.013834,ml-pod-1776709823,231m,0Mi,35h
2026-04-22 05:59:11.013844,ml-pod-1776709890,233m,0Mi,35h
2026-04-22 05:59:11.013854,ml-pod-1776710501,232m,1Mi,35h
2026-04-22 05:59:11.013868,ml-pod-1776710648,233m,0Mi,35h
2026-04-22 05:59:11.013878,ml-pod-1776710926,233m,0Mi,35h
2026-04-22 05:59:11.013888,ml-pod-1776710980,234m,0Mi,35h
2026-04-22 05:59:11.013897,ml-pod-1776711119,233m,0Mi,35h
2026-04-22 05:59:17.224606,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:59:17.224639,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:59:17.224651,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
2026-04-22 05:59:17.224663,cpu-loader-2-deployment-b5f7754c6-mmcfh,1375m,233Mi,35h
2026-04-22 05:59:17.224879,cpu-loader-2-deployment-b5f7754c6-zmb9v,640m,0Mi,35h
2026-04-22 05:59:17.224894,cpu-loader-deployment-6df58f49b6-r46b4,233m,1Mi,35h
2026-04-22 05:59:17.224902,ml-pod-1776708350,231m,0Mi,35h
2026-04-22 05:59:17.224909,ml-pod-1776708681,232m,0Mi,35h
2026-04-22 05:59:17.224914,ml-pod-1776708980,231m,0Mi,35h
2026-04-22 05:59:17.224919,ml-pod-1776709365,230m,0Mi,35h
2026-04-22 05:59:17.224924,ml-pod-1776709635,230m,0Mi,35h
2026-04-22 05:59:17.224930,ml-pod-1776709823,231m,0Mi,35h
2026-04-22 05:59:17.224935,ml-pod-1776709890,233m,0Mi,35h
2026-04-22 05:59:17.224950,ml-pod-1776710501,232m,1Mi,35h
2026-04-22 05:59:17.224957,ml-pod-1776710648,233m,0Mi,35h
2026-04-22 05:59:17.224963,ml-pod-1776710926,233m,0Mi,35h
2026-04-22 05:59:17.224968,ml-pod-1776710980,234m,0Mi,35h
2026-04-22 05:59:17.224972,ml-pod-1776711119,233m,0Mi,35h
2026-04-22 05:59:23.541414,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:59:23.541456,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:59:23.541470,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
2026-04-22 05:59:23.541480,cpu-loader-2-deployment-b5f7754c6-mmcfh,1375m,233Mi,35h
2026-04-22 05:59:23.541489,cpu-loader-2-deployment-b5f7754c6-zmb9v,640m,0Mi,35h
2026-04-22 05:59:23.541499,cpu-loader-deployment-6df58f49b6-r46b4,233m,1Mi,35h
2026-04-22 05:59:23.541507,ml-pod-1776708350,231m,0Mi,35h
2026-04-22 05:59:23.541516,ml-pod-1776708681,232m,0Mi,35h
2026-04-22 05:59:23.541524,ml-pod-1776708980,231m,0Mi,35h
2026-04-22 05:59:23.541532,ml-pod-1776709365,230m,0Mi,35h
2026-04-22 05:59:23.541542,ml-pod-1776709635,230m,0Mi,35h
2026-04-22 05:59:23.541550,ml-pod-1776709823,231m,0Mi,35h
2026-04-22 05:59:23.541662,ml-pod-1776709890,233m,0Mi,35h
2026-04-22 05:59:23.541671,ml-pod-1776710501,232m,1Mi,35h
2026-04-22 05:59:23.541677,ml-pod-1776710648,233m,0Mi,35h
2026-04-22 05:59:23.541682,ml-pod-1776710926,233m,0Mi,35h
2026-04-22 05:59:23.541687,ml-pod-1776710980,234m,0Mi,35h
2026-04-22 05:59:23.541692,ml-pod-1776711119,233m,0Mi,35h
2026-04-22 05:59:29.587457,cpu-loader-2-deployment-b5f7754c6-fkcnh,1375m,319Mi,35h
2026-04-22 05:59:29.587492,cpu-loader-2-deployment-b5f7754c6-lqpht,1376m,164Mi,35h
2026-04-22 05:59:29.587506,cpu-loader-2-deployment-b5f7754c6-mgcgg,1375m,217Mi,35h
